"year" "age" "f" "m"
"1807" 2019 4 350512 369309
"1808" 2019 5 353992 372325
"1809" 2019 6 361919 380825
"1810" 2019 7 373679 391546
"1811" 2019 8 365717 384456
"1812" 2019 9 360005 377526
"1813" 2019 10 354261 372267
"1814" 2019 11 357185 376082
"1815" 2019 12 345303 364655
"1816" 2019 13 339871 356851
"1817" 2019 14 326276 342314
"1818" 2019 15 320916 337364
"1819" 2019 16 311260 329348
"1820" 2019 17 306835 325550
"1821" 2019 18 318239 335493
"1822" 2019 19 328346 349262
"1823" 2019 20 343967 364369
"1824" 2019 21 349072 371626
"1825" 2019 22 363222 385032
"1826" 2019 23 365921 389905
"1827" 2019 24 369019 388132
"1828" 2019 25 381121 401477
"1829" 2019 26 384630 399460
"1830" 2019 27 399977 407271
"1831" 2019 28 405504 419256
"1832" 2019 29 398772 412201
"1833" 2019 30 399102 403707
"1834" 2019 31 406246 404660
"1835" 2019 32 399740 391092
"1836" 2019 33 399338 399077
"1837" 2019 34 399663 398283
"1838" 2019 35 392203 385617
"1839" 2019 36 395886 387931
"1840" 2019 37 395296 386129
"1841" 2019 38 397106 389897
"1842" 2019 39 397545 390952
"1843" 2019 40 379931 376940
"1844" 2019 41 353510 351931
"1845" 2019 42 348375 346480
"1846" 2019 43 355861 350755
"1847" 2019 44 362318 357752
"1848" 2019 45 369438 362929
"1849" 2019 46 384993 378695
"1850" 2019 47 401024 394915
"1851" 2019 48 416836 404794
"1852" 2019 49 406320 394940
"1853" 2019 50 416100 404023
"1854" 2019 51 415151 403097
"1855" 2019 52 419196 410430
"1856" 2019 53 420844 407359
"1857" 2019 54 422430 409311
"1858" 2019 55 417699 405400
"1859" 2019 56 407513 395372
"1860" 2019 57 397127 386992
"1861" 2019 58 382989 372260
"1862" 2019 59 367324 355455
"1863" 2019 60 358544 346521
"1864" 2019 61 350333 338742
"1865" 2019 62 337054 324648
"1866" 2019 63 324317 312135
"1867" 2019 64 313302 299092
"1868" 2019 65 315064 297830
"1869" 2019 66 309565 293332
"1870" 2019 67 301315 282145
"1871" 2019 68 302725 282360
"1872" 2019 69 308849 285697
"1873" 2019 70 314691 292274
"1874" 2019 71 331407 305799
"1875" 2019 72 356503 329666
"1876" 2019 73 274465 249941
"1877" 2019 74 264760 239106
"1878" 2019 75 261370 234760
"1879" 2019 76 242170 212840
"1880" 2019 77 215248 185570
"1881" 2019 78 192062 162379
"1882" 2019 79 196409 164663
"1883" 2019 80 192105 158350
"1884" 2019 81 183494 148761
"1885" 2019 82 171612 135371
"1886" 2019 83 159775 122422
"1887" 2019 84 147538 110254
"1888" 2019 85 132916 95281
"1889" 2019 86 121951 84226
"1890" 2019 87 113232 74839
"1891" 2019 88 102766 64453
"1892" 2019 89 90545 53447
"1893" 2019 90 76690 44650
"1894" 2019 91 64340 35010
"1895" 2019 92 54000 27760
"1896" 2019 93 44430 21160
"1897" 2019 94 35760 15440
"1898" 2019 95 27950 11070
"1899" 2019 96 21480 7630
"1900" 2019 97 16270 5310
"1901" 2019 98 12110 3560
"1902" 2019 99 8760 2240
"1903" 2019 100 3810 890
"1904" 2019 101 2350 490
"1905" 2019 102 1610 310
"1906" 2019 103 1000 190
"1907" 2019 104 620 100
"1908" 2019 105 670 130
