"year" "age" "f" "m"
"717" 2008 80 0.0471357968236101 0.0667439240824331
"718" 2008 81 0.0537221466808766 0.0753990429953547
"719" 2008 82 0.05926049685769 0.0826083211301576
"720" 2008 83 0.0671009282169758 0.0924199694301522
"721" 2008 84 0.0758296254760743 0.105373554159897
"722" 2008 85 0.0856219709208401 0.11691405281855
"723" 2008 86 0.0955173653085895 0.131948565776459
"724" 2008 87 0.108990794115117 0.145971731448763
"725" 2008 88 0.129381752396052 0.167972073742773
"726" 2008 89 0.121247049783193 0.144888029077266
"727" 2008 90 0.155200945626478 0.196320447135538
"728" 2008 91 0.17743953294412 0.220603813559322
"729" 2008 92 0.197923548843794 0.231434058898848
"730" 2008 93 0.221321070234114 0.255983606557377
"731" 2008 94 0.247592463363573 0.278354002254791
"732" 2008 95 0.271099861942016 0.31486268174475
"733" 2008 96 0.301540436456996 0.364058679706601
"734" 2008 97 0.330247479376719 0.395849056603774
"735" 2008 98 0.375718015665796 0.398757763975155
"736" 2008 99 0.398461538461538 0.487912087912088
"737" 2008 100 0.41919770773639 0.514545454545455
"738" 2008 101 0.450970873786408 0.4875
"739" 2008 102 0.51404958677686 0.561111111111111
"740" 2008 103 0.601492537313433 0.588888888888889
"741" 2008 104 0.610526315789474 0.566666666666667
"742" 2008 105 0.645238095238095 0.575
"743" 2009 0 0.00427355444672733 0.00519707440552861
"744" 2009 1 0.000244609134986386 0.000311479695417355
"745" 2009 2 0.000190219688643583 0.000187165082482212
"746" 2009 3 0.000153751537515375 0.000108977379830349
"747" 2009 4 0.000137434199381866 9.4633949776847e-05
"748" 2009 5 0.000113806704190363 0.000120985754702933
"749" 2009 6 8.07808818579603e-05 8.94271551944402e-05
"750" 2009 7 7.20354826205822e-05 7.18477611257891e-05
"751" 2009 8 6.36377338268049e-05 0.000105817051936933
"752" 2009 9 0.000107996661921359 7.79372200105371e-05
"753" 2009 10 7.61713728937822e-05 8.47511494374642e-05
"754" 2009 11 0.000100124529884043 9.85833866081938e-05
"755" 2009 12 9.73866890656051e-05 0.000104485019460335
"756" 2009 13 0.000107521596480665 0.000139224057917208
"757" 2009 14 0.000128837122269497 0.000146042112703619
"758" 2009 15 0.000142736496532693 0.000259919312004882
"759" 2009 16 0.00017999887869551 0.000268386601010829
"760" 2009 17 0.000170328250927579 0.000455939650169941
"761" 2009 18 0.000222141387439571 0.000550027100849872
"762" 2009 19 0.000221908242346272 0.000595866850843693
"763" 2009 20 0.000241095583184985 0.000580837346181824
"764" 2009 21 0.000253603625713772 0.000660717467889405
"765" 2009 22 0.000202497284073589 0.000585188540432871
"766" 2009 23 0.000252345606099247 0.000624957543645133
"767" 2009 24 0.000216270961139801 0.000609999789655245
"768" 2009 25 0.000297636604475811 0.000666535867961395
"769" 2009 26 0.000289947596627032 0.000742545725536871
"770" 2009 27 0.000285918513223731 0.000678601434757319
"771" 2009 28 0.000341726947126233 0.000790393835974959
"772" 2009 29 0.000368579386029803 0.000753951142933128
"773" 2009 30 0.000366297384636674 0.000871262284798216
"774" 2009 31 0.000425199583477959 0.000781334966600077
"775" 2009 32 0.000432059394940496 0.000907535736031778
"776" 2009 33 0.000455116627213684 0.000924013479726057
"777" 2009 34 0.000575136245867953 0.00103538258649233
"778" 2009 35 0.00059849147354613 0.00123656925341094
"779" 2009 36 0.000578042241548421 0.00118861366349791
"780" 2009 37 0.000672567256725673 0.00129823698403321
"781" 2009 38 0.000741372190573706 0.00142244710121031
"782" 2009 39 0.00079934468584269 0.00149991375495909
"783" 2009 40 0.000977568887305088 0.00169196475439654
"784" 2009 41 0.000991931805291751 0.00174800454432423
"785" 2009 42 0.00103728763557897 0.00185594872224149
"786" 2009 43 0.00116931933306191 0.0019741314062854
"787" 2009 44 0.00132374966788696 0.0021237915216894
"788" 2009 45 0.00150312735976748 0.00232304970743182
"789" 2009 46 0.00152627740939848 0.00246997468027963
"790" 2009 47 0.00161589384247641 0.00249477514131155
"791" 2009 48 0.00179445057162763 0.00274844194111972
"792" 2009 49 0.00201948333324417 0.00304297800338409
"793" 2009 50 0.00230845814688796 0.00325149798197173
"794" 2009 51 0.00212109202748489 0.00376492039641404
"795" 2009 52 0.00273210615027451 0.00402340892465252
"796" 2009 53 0.00297454447616628 0.00447670718031098
"797" 2009 54 0.00336032713773017 0.00468484083473062
"798" 2009 55 0.0035813549153331 0.00556644257125265
"799" 2009 56 0.00393384689306694 0.00594846976168212
"800" 2009 57 0.00412967429877625 0.0064058138103905
"801" 2009 58 0.00452037138995946 0.00731348367319396
"802" 2009 59 0.00507964284520761 0.00783392581070741
"803" 2009 60 0.00538478398663578 0.00858028366845295
"804" 2009 61 0.00585966288166373 0.00911611107276785
"805" 2009 62 0.00616621430561719 0.00930268480863315
"806" 2009 63 0.00732104389008568 0.0110730004137841
"807" 2009 64 0.00787997926498408 0.0122701112044749
"808" 2009 65 0.00824890285528526 0.0128515532494707
"809" 2009 66 0.00947726245885297 0.0145729213993639
"810" 2009 67 0.0100510092689995 0.0161924099138242
"811" 2009 68 0.0115217250113659 0.0186139761378453
"812" 2009 69 0.0122430697257751 0.0200220071410927
"813" 2009 70 0.0141225949075706 0.0211593414069941
"814" 2009 71 0.0151575402734534 0.0238911496367319
"815" 2009 72 0.0166186902211298 0.0267163473027609
"816" 2009 73 0.0187700476613327 0.0293535450918452
"817" 2009 74 0.0215737828067045 0.0322716158428213
"818" 2009 75 0.0234313967861557 0.0360826540460714
"819" 2009 76 0.0266077072696329 0.0411029035325093
"820" 2009 77 0.0297250509164969 0.0445111686223272
"821" 2009 78 0.0336656223298206 0.0494155048514753
"822" 2009 79 0.0386048414886285 0.0559325916698882
"823" 2009 80 0.0444766989787984 0.06446460465958
"824" 2009 81 0.0492906993218063 0.0711526414700355
"825" 2009 82 0.0556880175195345 0.0799962176729233
"826" 2009 83 0.0639194439883982 0.0883767012567138
"827" 2009 84 0.0711005472658714 0.10058784330525
"828" 2009 85 0.0797605999195691 0.11147820670792
"829" 2009 86 0.0912918367866632 0.12379884439876
"830" 2009 87 0.102928809758479 0.141154679527504
"831" 2009 88 0.115915567792107 0.159613059250302
"832" 2009 89 0.134524995604524 0.180115045648847
"833" 2009 90 0.142988796530538 0.174939271255061
"834" 2009 91 0.158955555555556 0.194994617868676
"835" 2009 92 0.181599229287091 0.216373902132999
"836" 2009 93 0.195796213808463 0.232762645914397
"837" 2009 94 0.221125336927224 0.257505070993915
"838" 2009 95 0.250978686385385 0.293227665706052
"839" 2009 96 0.267600700525394 0.309808102345416
"840" 2009 97 0.292262405382675 0.346896551724138
"841" 2009 98 0.331218905472637 0.348421052631579
"842" 2009 99 0.351642335766423 0.378761061946903
"843" 2009 100 0.385310734463277 0.425
"844" 2009 101 0.430508474576271 0.461111111111111
"845" 2009 102 0.446268656716418 0.438095238095238
"846" 2009 103 0.455263157894737 0.58
"847" 2009 104 0.517948717948718 0.52
"848" 2009 105 0.618181818181818 0.58
"849" 2010 0 0.00411379570079379 0.00474731583450636
"850" 2010 1 0.000314584674728266 0.000330961442991891
"851" 2010 2 0.000125200539235811 0.000183187800802696
"852" 2010 3 0.000138634390973093 0.000146346502605542
"853" 2010 4 0.000101083740220914 0.000105449390151027
"854" 2010 5 8.28822625582567e-05 0.000106764279722413
"855" 2010 6 8.76239310691742e-05 9.61446014806269e-05
"856" 2010 7 8.72559350815843e-05 6.70132207511225e-05
"857" 2010 8 0.000116219052404538 0.000110773721866733
"858" 2010 9 7.32500724176852e-05 0.000114887139342143
"859" 2010 10 7.15745090639356e-05 8.67652071519321e-05
"860" 2010 11 6.62197360039858e-05 0.000102271633458466
"861" 2010 12 9.02333309478545e-05 0.000112859107284461
"862" 2010 13 7.86484565240407e-05 0.000100995527340932
"863" 2010 14 0.000149728044979527 0.000129666928882012
"864" 2010 15 0.000155391632617618 0.000164864724155285
"865" 2010 16 0.000168082590477089 0.000212153018155832
"866" 2010 17 0.000228307829202328 0.000360584986247456
"867" 2010 18 0.000213105422691802 0.000496079067371353
"868" 2010 19 0.000218157820821528 0.000410160485086617
"869" 2010 20 0.000207460271358035 0.000524672874412393
"870" 2010 21 0.000162125771127873 0.000616811756593691
"871" 2010 22 0.000181032095925713 0.000561912954090913
"872" 2010 23 0.000254662331152173 0.00064820335534125
"873" 2010 24 0.00025574840684562 0.00059811764209905
"874" 2010 25 0.000253204868842488 0.000582313848885639
"875" 2010 26 0.000270473089253468 0.000590296697543725
"876" 2010 27 0.000330260512637707 0.000629846763863273
"877" 2010 28 0.000365352095033299 0.000635658584848453
"878" 2010 29 0.000288583185391507 0.000745409133850116
"879" 2010 30 0.000401056114434678 0.000800910617344994
"880" 2010 31 0.000354876868480482 0.000815375032414499
"881" 2010 32 0.00046561357522246 0.000900470817598916
"882" 2010 33 0.000461610377468739 0.000866219747492598
